Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Maruti,SX4 ZXI MT BSIV,Not Available,Petrol,5,"64,957",Third Owner,1586,Manual,2009,15.5,103.3,145,16,75,1.3,DelhiNCR,DL3C,Dec,2009
Toyota,Fortuner 4x2 AT,Third Party insurance,Diesel,7,"96,000",First Owner,2982,Automatic,2014,12.55,168.5,360,17,75,14.25,DelhiNCR,DL2C,Jun,2014
Toyota,Etios Liva GD,Third Party,Diesel,5,"1,03,087",First Owner,1364,Manual,2014,23.59,67.06,170,14,75,2.5,DelhiNCR,DL8C,Oct,2014
Maruti,Vitara Brezza LXI,Third Party,Petrol,5,"60,427",Second Owner,1462,Manual,2020,17.03,103.26,138,,30,7.15,DelhiNCR,HR51,Jun,2020
Maruti,Wagon R CNG LXI Opt,Third Party,CNG,5,"36,815",First Owner,998,Manual,2021,32.52,58.33,78,,20,6.04,DelhiNCR,HR87,Jun,2021
Hyundai,Creta 1.6 SX Automatic,Comprehensive,Petrol,5,"15,000",First Owner,1591,Automatic,2020,14.8,121.3,151,17,30,15.9,DelhiNCR,DL9C,Mar,2020
Maruti,Alto 800 LXI,Third Party,Petrol,5,"21,060",Second Owner,796,Manual,2018,24.7,47.3,69,,50,3.01,DelhiNCR,UP37,Jun,2018
Maruti,Wagon R LXI,Third Party,Petrol,5,"96,771",First Owner,998,Manual,2019,21.79,67.05,90,,40,5.35,DelhiNCR,HR51,Jun,2019
Hyundai,Grand i10 Nios Turbo Sportz Dual Tone,Third Party,Petrol,5,"22,888",First Owner,998,Manual,2022,20.7,98.63,171.61,R15,15,8.24,DelhiNCR,HR87,Jun,2022
Audi,Q3 35 TDI Quattro Premium,Comprehensive,Diesel,5,"67,000",First Owner,1968,Automatic,2015,15.73,174.33,380,17,75,13.0,DelhiNCR,DL1C,Jan,2015
Maruti,Ignis 1.2 AMT Delta BSIV,Third Party,Petrol,5,"24,534",Second Owner,1197,Automatic,2018,20.89,81.80,113,,50,5.8,DelhiNCR,HR26,Jun,2018
Maruti,Alto 800 LXI S-CNG,Third Party,CNG,4,"26,473",First Owner,796,Manual,2021,31.59 ,40.36,60,,20,4.61,DelhiNCR,HR30,Jun,2021
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"23,433",First Owner,1197,Manual,2017,21.4,83.1,115,,60,5.57,DelhiNCR,DL8C,Jun,2017
Maruti,Ertiga VXI Limited Edition,Comprehensive,Petrol,7,"60,000",First Owner,1373,Manual,2017,17.5,91.1,130,,60,8.3,DelhiNCR,DL3C,Apr,2017
Maruti,Wagon R VXI BS IV,Comprehensive,Petrol,5,"28,754",First Owner,998,Manual,2011,18.9,67.1,90,14,75,2.48,DelhiNCR,DL9C,Jun,2011
Honda,City i VTEC V,Not Available,Petrol,5,"66,973",First Owner,1497,Manual,2015,17.4,117.3,145,15,75,5.0,DelhiNCR,DL10,Oct,2015
Maruti,Ciaz 1.3 Delta,Third Party,Diesel,5,"1,15,243",First Owner,1248,Manual,2017,28.09,88.5,200,,60,5.03,DelhiNCR,DL2C,Apr,2017
Volkswagen,Polo GT TSI,Comprehensive,Petrol,5,"60,000",First Owner,1197,Automatic,2014,17.21,103.6,175,15,75,5.35,DelhiNCR,HR26,Mar,2014
Datsun,RediGO 1.0 T Option,Third Party,Petrol,5,"7,181",First Owner,999,Manual,2021,21.7,67.05,91,,20,4.0,DelhiNCR,HR72,Jun,2021
Maruti,Wagon R LXI CNG,Not Available,CNG,5,"1,83,620",First Owner,998,Manual,2012,26.2,58.2,77,13,75,1.55,DelhiNCR,DL6C,Jul,2012
Honda,City i VTEC CVT SV,Third Party,Petrol,5,"48,970",First Owner,1497,Automatic,2015,18,117.3,145,,75,6.6,DelhiNCR,HR26,Jun,2015
Ford,Figo Diesel Titanium,Third Party insurance,Diesel,5,"85,000",First Owner,1399,Manual,2014,20,68.05,160,14,75,2.9,DelhiNCR,DL10,Feb,2014
Hyundai,i10 Magna 1.1L,Third Party,Petrol,5,"78,805",First Owner,1086,Manual,2014,19.81,68.05,99.04,,75,2.3,DelhiNCR,DL4C,Jan,2015
Ford,Ecosport 1.5 DV5 MT Titanium,Comprehensive,Diesel,5,"51,791",First Owner,1498,Manual,2014,22.7,89.84,204,16,75,3.5,DelhiNCR,DL10,Sept,2014
Maruti,Wagon R CNG LXI,Comprehensive,CNG,5,"73,506",First Owner,998,Manual,2020,32.52,58.33,78,,30,5.22,DelhiNCR,HR30,Jun,2020
Renault,Duster 110PS Diesel RxZ,Comprehensive,Diesel,5,"55,000",First Owner,1461,Manual,2015,19.01,108.45,248,16,75,4.95,DelhiNCR,UP14,May,2015
Maruti,Swift LXI,Comprehensive,Petrol,5,"28,366",First Owner,1197,Manual,2019,21.21,81.80,113,,40,5.5,DelhiNCR,HR26,Jun,2019
Maruti,Vitara Brezza VDi Option,Third Party,Diesel,5,"33,937",First Owner,1248,Manual,2018,24.3,88.5,200,,50,7.5,DelhiNCR,DL1C,Jun,2018
Hyundai,Santro Sportz CNG BSIV,Third Party,CNG,5,"68,501",First Owner,1086,Manual,2019,30.48 ,58,84.33,,40,5.4,DelhiNCR,DL3C,Jun,2019
Hyundai,i20 Magna Plus BSIV,Third Party,Petrol,5,"22,357",Second Owner,1197,Manual,2019,18.6,81.86,117,,40,6.23,DelhiNCR,DL1C,Jun,2019
Maruti,Alto 800 VXI,Third Party,Petrol,5,"44,765",First Owner,796,Manual,2020,22.05,47.33,69,,30,3.89,DelhiNCR,HR80,Jun,2020
Hyundai,Santro Sportz CNG BSIV,Comprehensive,CNG,5,"59,095",First Owner,1086,Manual,2019,30.48 ,58,84.33,,40,5.57,DelhiNCR,HR26,Jun,2019
Renault,KWID RXT,Comprehensive,Petrol,5,"12,809",First Owner,799,Manual,2020,22.3,53.26,72,,30,4.81,DelhiNCR,HR26,Jun,2020
Maruti,Swift LXI,Comprehensive,Petrol,5,"21,777",First Owner,1197,Manual,2020,21.21,81.80,113,,30,5.81,DelhiNCR,HR51,Jun,2020
Chevrolet,Spark 1.0,Third Party,Petrol,5,"86,506",Third Owner,995,Manual,2008,18,62,90.3,13,75,0.50276,DelhiNCR,DL4C,Oct,2008
Hyundai,i10 Sportz,Third Party,Petrol,5,"58,424",First Owner,1197,Manual,2012,20.36,78.9,111.8,13,75,2.75,DelhiNCR,HR29,Jun,2012
Maruti,Celerio VXI AT,Third Party,Petrol,5,"56,345",First Owner,998,Automatic,2017,23.1,67.04,90,,60,4.23,DelhiNCR,HR26,Jun,2017
Mahindra,XUV500 W8 2WD,Third Party,Diesel,7,"56,152",Second Owner,2179,Manual,2015,16,140,330,17,75,5.97,DelhiNCR,HR26,Jul,2015
Hyundai,Creta 1.6 SX,Comprehensive,Petrol,5,"27,951",First Owner,1591,Manual,2020,15.8,121.3,151,17,30,12.6,DelhiNCR,HR26,Jun,2020
Maruti,S-Presso VXI Opt CNG,Comprehensive,CNG,4,"4,417",First Owner,998,Manual,2022,,58.33,78,,15,5.89,DelhiNCR,HR10,Jun,2022
Toyota,Glanza G,Third Party,Petrol,5,"38,402",First Owner,1197,Manual,2020,21.01,81.80,113,R16,30,7.68,DelhiNCR,HR30,Jun,2020
Mahindra,Thar LX 4-Str Hard Top,Comprehensive,Petrol,4,"41,425",First Owner,1997,Manual,2021,15.2,150,300,18,20,14.84,DelhiNCR,HR54,Jun,2021
Tata,Nexon 1.2 Revotron XZA Plus,Third Party,Petrol,5,"23,394",First Owner,1198,Automatic,2019,17,108.5,170,16,40,10.3,DelhiNCR,HR26,Jun,2019
Maruti,Wagon R CNG LXI,Third Party,CNG,5,"40,977",First Owner,998,Manual,2020,32.52,58.33,78,,30,5.32,DelhiNCR,UP80,Jun,2020
Tata,New Safari XZA Plus AT,Third Party,Diesel,7,"16,368",First Owner,1956,Automatic,2021,14.08,167.67,350,18,20,20.8,DelhiNCR,HR10,Jun,2021
Mahindra,Thar LX 4-Str Hard Top,Third Party,Petrol,4,"8,010",First Owner,1997,Manual,2021,15.2,150,300,18,20,14.65,DelhiNCR,HR51,Jun,2021
Honda,Amaze V CVT Petrol BSIV,Third Party,Petrol,5,"40,107",First Owner,1199,Automatic,2019,19,88.76,110,,40,7.19,DelhiNCR,HR26,Jun,2019
Honda,City i-VTEC CVT ZX,Comprehensive,Petrol,5,"36,472",First Owner,1497,Automatic,2019,18,117.6,145,16,40,11.03,DelhiNCR,HR26,Jun,2019
Tata,Tiago XZ Plus CNG,Third Party,CNG,5,"29,016",First Owner,1199,Manual,2022,26.49 ,72,95,,15,7.5,DelhiNCR,HR26,Jun,2022
Tata,Tigor 1.2 Revotron XZ,,Petrol,5,"23,598",First Owner,1199,Manual,2018,20.3,84,114,15,50,5.92,DelhiNCR,DL7C,Jan,2019
Renault,KWID 1.0 RXL,Third Party,Petrol,5,"22,512",First Owner,999,Manual,2021,21.46,67.06,91,,20,4.34,DelhiNCR,HR24,Jun,2021
Renault,KWID 1.0 RXT AMT Opt,Third Party,Petrol,5,"12,981",First Owner,999,Automatic,2020,22,67,91,,30,4.63,DelhiNCR,DL3C,Jun,2020
Maruti,Vitara Brezza VDi,Third Party,Diesel,5,"64,092",First Owner,1248,Manual,2018,24.3,88.5,200,,50,6.95,DelhiNCR,DL2C,Jun,2018
Hyundai,i10 Magna,Comprehensive,Petrol,5,"86,165",First Owner,1197,Manual,2009,20.36,78.9,111.7,13,75,1.37,DelhiNCR,DL4C,Jan,2010
Volkswagen,Polo Petrol Trendline 1.2L,Not Available,Petrol,5,"73,469",Second Owner,1198,Manual,2011,16.47,73.9,110,14,75,1.6,DelhiNCR,DL3C,Sept,2011
Toyota,Etios Liva GD,Third Party insurance,Diesel,5,"1,20,000",First Owner,1364,Manual,2013,23.59,67.06,170,14,75,3.25,DelhiNCR,,Mar,2013
Maruti,Swift LXI,Third Party,Petrol,5,"21,563",First Owner,1197,Manual,2019,21.21,81.80,113,,40,5.6,DelhiNCR,DL2C,Jun,2019
Maruti,SX4 S Cross Alpha AT,Third Party,Petrol,5,"22,649",First Owner,1462,Automatic,2020,18.43,103.25,138,16,30,11.21,DelhiNCR,HR51,Jun,2020
Renault,Duster RXZ Turbo CVT,Third Party,Petrol,5,"10,428",First Owner,1330,Automatic,2021,16.42,153.866,254,R17,20,13.7,DelhiNCR,DL7C,Jun,2021
Maruti,Swift LXI Optional-O,Comprehensive,Petrol,5,"24,961",First Owner,1197,Manual,2015,20.4,83.11,113,,75,4.35,DelhiNCR,DL1C,Jun,2015
Ford,Freestyle Titanium Petrol BSIV,Third Party insurance,Petrol,5,"20,000",First Owner,1194,Manual,2019,19,94.68,120,15,40,5.81,DelhiNCR,,Mar,2019
Hyundai,Verna 1.6 VTVT EX AT,Third Party insurance,Petrol,5,"50,000",First Owner,1591,Automatic,2012,17.01,121.4,154.9,15,75,5.25,DelhiNCR,,Mar,2012
Maruti,Alto 800 LXI Opt,Third Party insurance,Petrol,5,"60,000",First Owner,796,Manual,2020,22.05,47.33,69,,30,3.6,DelhiNCR,,Mar,2020
Mercedes-Benz,E-Class E250 CDI Avantgarde,Comprehensive,Diesel,5,"68,000",Second Owner,2143,Automatic,2014,13,204,500,17,75,15.5,DelhiNCR,DL1C,Mar,2014
Audi,A4 2.0 TDI Technology Edition,Third Party insurance,Diesel,5,"1,00,000",First Owner,1968,Automatic,2015,17.11,174.33,380,17,75,12.5,DelhiNCR,,Mar,2015
Hyundai,Grand i10 Nios Magna CRDi,Third Party insurance,Diesel,5,"50,000",First Owner,1186,Manual,2021,26.2,73.97,190.24,,20,7.0,DelhiNCR,,Mar,2021
BMW,3 Series GT Luxury Line,Comprehensive,Diesel,5,"18,000",First Owner,1995,Automatic,2019,21.76,188,400,18,40,40.5,DelhiNCR,HR26,Mar,2019
Maruti,Baleno Alpha,Comprehensive,Petrol,5,"19,485",Second Owner,1197,Manual,2021,21.01,81.80,113,R16,20,8.5,DelhiNCR,HR26,Jun,2021
Hyundai,Grand i10 Nios Sportz CNG,Third Party,CNG,5,"22,274",First Owner,1197,Manual,2021,,68.05,95.2,13,20,7.73,DelhiNCR,DL12,Jun,2021
Maruti,Alto 800 LXI S-CNG,Third Party,CNG,4,"45,027",First Owner,796,Manual,2021,31.59 ,40.36,60,,20,4.15,DelhiNCR,DL9C,Jun,2021
Honda,Amaze V CVT Petrol BSIV,Comprehensive,Petrol,5,"17,069",First Owner,1199,Automatic,2019,19,88.76,110,,40,8.32,DelhiNCR,DL1C,Jun,2019
Honda,City i-VTEC V,Third Party,Petrol,5,"32,743",First Owner,1497,Manual,2018,17.4,117.6,145,15,50,8.32,DelhiNCR,HR26,Jun,2018
Hyundai,Creta 1.6 CRDi SX,Third Party,Diesel,5,"61,528",Second Owner,1582,Manual,2018,19.67,126.2,259.9,16,50,9.83,DelhiNCR,DL5C,Jun,2018
Volkswagen,Polo GT 1.5 TDI,Comprehensive,Diesel,5,"85,141",Second Owner,1498,Manual,2019,21.49,88,230,16,40,7.37,DelhiNCR,UP16,Jun,2019
Honda,Jazz 1.2 VX i VTEC,Comprehensive,Petrol,5,"62,952",First Owner,1199,Manual,2017,18.7,88.7,110,15,60,5.59,DelhiNCR,UP11,Jun,2017
Maruti,Alto 800 LXI Optional,Third Party insurance,Petrol,5,"70,000",Second Owner,796,Manual,2017,24.7,47.3,69,,60,2.5,DelhiNCR,,Mar,2017
Maruti,Swift LDI BSIV,Third Party,Diesel,5,"94,181",First Owner,1248,Manual,2015,25.2,74,190,,75,3.5,DelhiNCR,DL9C,Nov,2015
Hyundai,i20 1.2 Magna,Third Party insurance,Petrol,5,"50,000",First Owner,1197,Manual,2011,18.5,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,75,3.0,DelhiNCR,,Mar,2011
Toyota,Innova Crysta 2.8 ZX AT BSIV,Third Party insurance,Diesel,7,"1,05,000",First Owner,2755,Automatic,2016,11.36,171.5,360,17,70,15.95,DelhiNCR,DL10,Apr,2016
MG,ZS EV Exclusive,Third Party,Electric,5,"25,710",First Owner,0,Automatic,2021,,140.8,350,17,20,23.0,DelhiNCR,DL10,Jul,2021
Hyundai,i20 Magna,Third Party,Petrol,5,"79,248",Fourth Owner,1197,Manual,2010,18.5,80 PS at 5200 ,"11.4 kgm at 4,000 r",14,75,1.5,DelhiNCR,UP14,Dec,2010
Mercedes-Benz,V-Class LWB,Comprehensive,Diesel,7,"10,000",First Owner,1950,Automatic,2019,16,161,380,16,40,65.5,DelhiNCR,DL3C,May,2019
Renault,Duster 110PS Diesel RxZ,Third Party insurance,Diesel,5,"57,000",First Owner,1461,Manual,2015,19.01,108.45,248,16,75,4.9,DelhiNCR,UP14,Mar,2015
Tata,Tigor 1.2 Revotron XZ,Comprehensive,Petrol,5,"17,894",First Owner,1199,Manual,2020,20.3,84,114,15,30,6.72,DelhiNCR,HR51,Jun,2020
Maruti,Vitara Brezza ZDi,Comprehensive,Diesel,5,"38,682",First Owner,1248,Manual,2018,24.3,88.5,200,16,50,7.92,DelhiNCR,DL1C,Jun,2018
Honda,City VX CVT,Third Party,Petrol,5,"26,030",Second Owner,1498,Automatic,2020,18.3,119.35,145,16,30,11.47,DelhiNCR,UP14,Jun,2020
Hyundai,Venue SX Plus Turbo DCT BSIV,Comprehensive,Petrol,5,"66,713",First Owner,998,Automatic,2019,18.15,118.35,171.6,16,40,10.01,DelhiNCR,HR26,Jun,2019
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"19,045",First Owner,1197,Manual,2019,21.4,83.1,115,16,40,7.14,DelhiNCR,HR26,Jun,2019
Honda,BR-V i-DTEC S MT,Third Party,Diesel,7,"38,258",First Owner,1498,Manual,2018,21.9,98.6,200,,50,8.2,DelhiNCR,HR51,Jun,2018
Tata,Nexon 1.2 Revotron XZA Plus,Third Party,Petrol,5,"33,838",First Owner,1198,Automatic,2019,17,108.5,170,16,40,9.78,DelhiNCR,HR26,Jun,2019
Hyundai,i20 Sportz 1.2,Third Party,Petrol,5,"65,365",First Owner,1197,Manual,2014,18.6,81.83,114.7,,75,4.42,DelhiNCR,UP14,Jun,2014
Maruti,Alto 800 CNG LXI,Comprehensive,CNG,5,"94,088",First Owner,796,Manual,2018,33.44,40.3,60,,50,3.01,DelhiNCR,DL5C,Jun,2018
Hyundai,i10 Magna 1.1L,1,Petrol,5,"62,150",First Owner,1086,Manual,2015,19.81,68.05,99.04,,75,3.45,DelhiNCR,HR51,Aug,2015
Maruti,Celerio VXI CNG Optional BSIV,Third Party,CNG,5,"61,414",First Owner,998,Manual,2018,31.79,58.33,78,,50,4.65,DelhiNCR,DL9C,Jun,2018
Honda,City i-VTEC V,Comprehensive,Petrol,5,"31,781",First Owner,1497,Manual,2018,17.4,117.6,145,15,50,8.48,DelhiNCR,DL10,Jun,2018
Hyundai,i10 Magna 1.2,Comprehensive,Petrol,5,"36,211",First Owner,1197,Manual,2009,20.36,78.9,111.7,13,75,1.57,DelhiNCR,DL4C,Mar,2009
Hyundai,i20 Sportz 1.2,Comprehensive,Petrol,5,"99,405",Second Owner,1197,Manual,2017,18.6,81.83,114.7,,60,4.2,DelhiNCR,DL4C,Jun,2017
Mercedes-Benz,CLA 200 CGI Sport,Third Party insurance,Petrol,5,"36,000",Third Owner,1991,Automatic,2016,15.04,183,300,17,70,22.75,DelhiNCR,DL14,Jul,2016
Tata,Tiago 1.2 Revotron XZ,Third Party insurance,Petrol,5,"60,000",First Owner,1199,Manual,2019,23.84,84,114,14,40,5.0,DelhiNCR,,Mar,2019
Mercedes-Benz,GLA Class 200 d Sport,Zero Dep,Diesel,5,"9,000",First Owner,2143,Automatic,2019,17.9,136,300,18,40,32.0,DelhiNCR,UK07,Dec,2019
BMW,3 Series GT Luxury Line,Zero Dep,Diesel,5,"12,000",First Owner,1995,Automatic,2020,21.76,188,400,18,30,42.0,DelhiNCR,HP12,Dec,2020
BMW,3 Series 330i GT Luxury Line,Comprehensive,Petrol,5,"40,000",First Owner,1998,Automatic,2017,15.34,252,350,18,60,34.9,DelhiNCR,DL8C,Oct,2017
Hyundai,i10 Magna 1.2,Not Available,Petrol,5,"77,296",First Owner,1197,Manual,2009,20.36,78.9,111.7,13,75,1.6,DelhiNCR,HR26,Jun,2009
Maruti,Wagon R VXI BS IV,Third Party,Petrol,5,"41,097",First Owner,998,Manual,2018,20.51,67.04,90,,50,4.17,DelhiNCR,UP44,Jun,2018
Maruti,Baleno Zeta,Third Party,Petrol,5,"22,472",First Owner,1197,Manual,2020,21.01,81.80,113,R16,30,6.86,DelhiNCR,DL5C,Jun,2020
Renault,Duster RXS 110PS BSIV,Third Party,Diesel,5,"57,325",First Owner,1461,Manual,2019,19.87,105.5,245,,40,10.78,DelhiNCR,HR26,Jun,2019
Honda,Jazz VX CVT,Comprehensive,Petrol,5,"8,569",Second Owner,1199,Automatic,2019,18.2,88.7,110,15,40,7.69,DelhiNCR,HR26,Jun,2019
Hyundai,Xcent 1.1 CRDi SX,Comprehensive,Diesel,5,"74,756",First Owner,1120,Manual,2014,24.4,71,180.4,14,75,3.0,DelhiNCR,HR22,Jun,2014
Hyundai,Verna 1.6 SX VTVT,Third Party insurance,Petrol,5,"38,000",First Owner,1591,Manual,2011,17.01,121.3,154.9,16,75,3.75,DelhiNCR,HR26,Jun,2011
Mercedes-Benz,S-Class S 350d,Zero Dep,Diesel,5,"26,000",First Owner,2925,Automatic,2021,,281.61,600,19,20,98.0,DelhiNCR,UK07,Aug,2021
Mahindra,XUV500 W8 2WD,Third Party insurance,Diesel,7,"70,000",First Owner,2179,Manual,2015,16,140,330,17,75,6.4,DelhiNCR,DL8C,Apr,2015
Ford,Figo Petrol ZXI,Comprehensive,Petrol,5,"65,000",First Owner,1196,Manual,2012,15.6,70,102,14,75,2.4,DelhiNCR,DL10,Jul,2012
Nissan,Sunny XL CVT,Comprehensive,Petrol,5,"40,000",First Owner,1498,Automatic,2015,17.97,99.6,134,,75,4.25,DelhiNCR,DL2C,Mar,2015
Maruti,Baleno 1.2 Zeta,Comprehensive,Petrol,5,"24,644",First Owner,1197,Manual,2019,21.4,83.1,115,16,40,7.39,DelhiNCR,DL7C,Jun,2019
Hyundai,i20 Sportz Plus BSIV,Comprehensive,Petrol,5,"28,088",First Owner,1197,Manual,2019,18.6,81.86,117,15,40,7.24,DelhiNCR,UP70,Jun,2019
Maruti,Baleno Delta,Third Party,Petrol,5,"17,206",First Owner,1197,Manual,2019,21.01,81.80,113,,40,6.37,DelhiNCR,HR26,Jun,2019
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"41,255",First Owner,1197,Manual,2016,21.4,83.1,115,,70,5.17,DelhiNCR,DL2C,Jun,2016
Honda,City V MT,Third Party,Petrol,5,"24,826",First Owner,1498,Manual,2020,18.6,119.35,145,15,30,9.87,DelhiNCR,HR12,Jun,2020
Maruti,Wagon R CNG LXI,Third Party,CNG,5,"44,874",First Owner,998,Manual,2020,32.52,58.33,78,,30,5.64,DelhiNCR,DL9C,Jun,2020
Maruti,Swift VXI,Comprehensive,Petrol,5,"79,166",First Owner,1197,Manual,2015,21.21,81.80,113,,75,4.52,DelhiNCR,UP85,Jun,2015
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"32,419",Second Owner,1197,Manual,2017,21.4,83.1,115,,60,5.52,DelhiNCR,DL10,Jun,2017
Maruti,Alto 800 LXI S-CNG,Third Party,CNG,4,"34,627",First Owner,796,Manual,2021,31.59 ,40.36,60,,20,4.61,DelhiNCR,HR81,Jun,2021
Hyundai,Grand i10 AT Asta,Comprehensive,Petrol,5,"34,732",Second Owner,1197,Automatic,2015,18.9,82,114,14,75,4.72,DelhiNCR,DL4C,Jun,2015
Maruti,Celerio VXI CNG Optional BSIV,Third Party,CNG,5,"49,883",Second Owner,998,Manual,2020,31.79,58.33,78,,30,5.25,DelhiNCR,HR26,Jun,2020
Renault,KWID 1.0 RXL,Third Party,Petrol,5,"13,029",Second Owner,999,Manual,2021,21.46,67.06,91,,20,3.95,DelhiNCR,DL7C,Jun,2021
Ford,Ecosport 1.5 DV5 MT Ambiente,Not Available,Diesel,5,"1,31,332",Third Owner,1498,Manual,2014,22.7,89.84,204,,75,3.07,DelhiNCR,DL10,Sept,2014
Maruti,Wagon R LXI Minor,Not Available,Petrol,5,"98,267",First Owner,1061,Manual,2008,18.9,67,84,13,75,0.85813,DelhiNCR,HR42,Aug,2008
Maruti,Swift Dzire LXi,Not Available,Petrol,5,"51,821",Second Owner,1298,Manual,2009,17.5,85.8,114,14,75,1.5,DelhiNCR,DL9C,May,2009
Honda,City i DTEC S,Comprehensive,Diesel,5,"41,152",Second Owner,1498,Manual,2014,26,98.6,200,,75,3.5,DelhiNCR,DL4C,Jan,2014
Honda,Amaze VX i-DTEC,Comprehensive,Diesel,5,"81,311",First Owner,1498,Manual,2015,25.8,98.6,200,14,75,3.0,DelhiNCR,DL10,Oct,2015
Hyundai,i10 Magna 1.2,Third Party,Petrol,5,"76,422",First Owner,1197,Manual,2010,20.36,78.9,111.7,13,75,1.5,DelhiNCR,DL8C,Oct,2010
Maruti,Alto K10 LXI,Not Available,Petrol,5,"88,464",First Owner,998,Manual,2011,20.92,67.1,90,13,75,1.25,DelhiNCR,DL8C,Aug,2011
Hyundai,i20 Sportz 1.4 CRDi,Not Available,Diesel,5,"80,548",First Owner,1396,Manual,2015,22.54,88.73,219.7,,75,4.0,DelhiNCR,DL8C,Feb,2015
Hyundai,i20 Sportz Plus,Third Party,Petrol,5,"37,974",First Owner,1197,Manual,2020,18.6,81.86,117,15,30,7.63,DelhiNCR,DL1C,Jun,2020
Maruti,Baleno 1.2 Delta,Third Party,Petrol,5,"47,597",First Owner,1197,Manual,2019,21.4,83.1,115,,40,6.17,DelhiNCR,HR26,Jun,2019
Honda,City i VTEC V,Third Party,Petrol,5,"92,799",First Owner,1497,Manual,2017,17.8,117.3,145,15,60,7.43,DelhiNCR,HR26,Jun,2017
Maruti,Vitara Brezza ZDi Plus AMT,Third Party,Diesel,5,"34,477",First Owner,1248,Automatic,2018,24.3,88.5,200,16,50,9.49,DelhiNCR,DL2C,Jun,2018
Renault,Triber RXZ EASY-R AMT,Third Party,Petrol,7,"16,001",First Owner,999,Automatic,2020,18.2,71.01,96,,30,7.08,DelhiNCR,UP32,Jun,2020
Maruti,Vitara Brezza ZDi Plus,Third Party,Diesel,5,"41,494",First Owner,1248,Manual,2019,24.3,88.5,200,16,40,8.15,DelhiNCR,DL12,Jun,2019
Toyota,Glanza V,Zero Dep,Petrol,5,"24,143",First Owner,1197,Manual,2021,21.01,81.80,113,R16,20,8.73,DelhiNCR,HR82,Jun,2021
Maruti,Swift Dzire AMT VXI BS IV,Third Party,Petrol,5,"49,867",First Owner,1197,Automatic,2018,22,81.80,113,,50,6.13,DelhiNCR,DL9C,Jun,2018
Maruti,Baleno Delta,Third Party,Petrol,5,"12,502",First Owner,1197,Manual,2020,21.01,81.80,113,,30,6.83,DelhiNCR,HR36,Jun,2020
Maruti,Swift VXI,Third Party,Petrol,5,"55,132",First Owner,1197,Manual,2018,21.21,81.80,113,,50,5.48,DelhiNCR,DL1C,Jun,2018
Renault,KWID 1.0 RXT Optional,Comprehensive,Petrol,5,"49,696",First Owner,999,Manual,2019,23.01,67,91,,40,4.01,DelhiNCR,HR26,Jun,2019
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"73,476",First Owner,998,Manual,2019,26.6,58.16,77,,40,4.88,DelhiNCR,HR87,Jun,2019
Maruti,Alto LXi BSIII,Not Available,Petrol,5,"50,853",First Owner,796,Manual,2009,19.7,46.3,62,12,75,0.7,DelhiNCR,DL9C,Oct,2009
Maruti,Ciaz ZDi Plus SHVS,Not Available,Diesel,5,"2,05,190",First Owner,1248,Manual,2016,28.09,88.5,200,16,70,5.0,DelhiNCR,DL8C,Nov,2016
Datsun,GO T BSIV,Not Available,Petrol,5,"74,045",Third Owner,1198,Manual,2014,20.63,67,104,,75,1.31,DelhiNCR,DL8C,Apr,2014
Hyundai,Xcent 1.2 Kappa S,Third Party insurance,Petrol,5,"72,000",First Owner,1197,Manual,2014,19.1,82,114,,75,3.5,DelhiNCR,DL3C,May,2014
Maruti,Baleno 1.2 Alpha,Not Available,Petrol,5,"70,310",First Owner,1197,Manual,2016,21.4,83.1,115,16,70,5.01,DelhiNCR,HR26,Nov,2016
Mercedes-Benz,E-Class E 200 CGI,Not Available,Petrol,5,"41,245",First Owner,1991,Automatic,2014,12,181.03,300,17,75,14.6,DelhiNCR,DL8C,Oct,2014
Hyundai,Xcent Prime T Plus CNG,Comprehensive,CNG,5,"1,10,169",First Owner,1197,Manual,2018,,65.39,97.96,,50,3.2,DelhiNCR,DL1C,Jul,2018
Volkswagen,Polo Petrol Trendline 1.2L,Comprehensive,Petrol,5,"89,000",First Owner,1198,Manual,2011,16.47,73.9,110,14,75,2.55,DelhiNCR,DL12,Mar,2011
Maruti,Vitara Brezza ZDi Plus AMT,Comprehensive,Diesel,5,"88,950",First Owner,1248,Automatic,2018,24.3,88.5,200,16,50,8.28,DelhiNCR,UP16,Jun,2018
Maruti,Swift AMT VXI,Zero Dep,Petrol,5,"16,448",First Owner,1197,Automatic,2018,21.21,81.80,113,,50,6.51,DelhiNCR,DL1C,Jun,2018
Maruti,Baleno 1.2 Alpha,Third Party,Petrol,5,"32,165",First Owner,1197,Manual,2018,21.4,83.1,115,16,50,6.27,DelhiNCR,HR26,Jun,2018
Honda,City VX MT,Third Party,Petrol,5,"16,253",First Owner,1498,Manual,2020,18.6,119.35,145,16,30,10.92,DelhiNCR,DL9C,Jun,2020
