Brand,Model,Insurance Validity,Fuel Type,Seats,Kms Driven (in kms),Ownership,Engine Displacement (in cc),Transmission,Year of Manufacture,Mileage (in kmpl),Max Power (in bhp),Torque (in nm),Wheel Size,Depreciation Rate (in %),Price (in lacs),City,RTO,Registration Month,Registration Year
Maruti,Wagon R LXI BS IV,Third Party,Petrol,5,"30,820",First Owner,998,Manual,2013,18.9,67.1,90,13,75,3.14,Mumbai,MH16,Jun,2013
Hyundai,Creta 1.6 SX Automatic,1,Petrol,5,"28,000",First Owner,1591,Automatic,2018,14.8,121.3,151,17,50,12.9,Mumbai,MH02,Jul,2018
Mercedes-Benz,CLA 200 CGI Sport,Comprehensive,Petrol,5,"33,600",First Owner,1991,Automatic,2017,15.04,183,300,17,60,24.75,Mumbai,MH11,Oct,2017
Honda,City ZX CVT,Third Party,Petrol,5,"51,085",First Owner,1498,Automatic,2020,18.3,119.35,145,16,30,13.99,Mumbai,MH05,Jun,2020
Tata,Safari Storme EX,Not Available,Diesel,7,"1,44,779",First Owner,2179,Manual,2013,14,138.1,320,,75,4.89,Mumbai,MH14,Jul,2013
Toyota,Corolla Altis GL MT,Third Party insurance,Petrol,5,"60,900",First Owner,1798,Manual,2015,14.28,138.03,173,16,75,7.45,Mumbai,MH47,Nov,2015
BMW,5 Series 520d Luxury Line,Comprehensive,Diesel,5,"58,000",First Owner,1995,Automatic,2014,18.12,190,400,18,75,19.95,Mumbai,MH02,Aug,2014
Hyundai,Grand i10 1.2 Kappa Sportz BSIV,Third Party insurance,Petrol,5,"7,200",First Owner,1197,Manual,2018,18.9,81.86,113.75,,50,4.98,Mumbai,MH01,Mar,2018
Honda,WR-V i-VTEC VX,Third Party,Petrol,5,"24,249",First Owner,1199,Manual,2018,17.5,88.7,110,16,50,7.98,Mumbai,MH01,Jun,2018
Maruti,Wagon R LXI,Comprehensive,Petrol,5,"38,000",First Owner,998,Manual,2014,21.79,67.05,90,,75,3.25,Mumbai,MH02,Sept,2014
Mercedes-Benz,M-Class ML 250 CDI,Comprehensive,Diesel,5,"74,000",First Owner,2143,Automatic,2015,15.26,203.2,500,18,75,25.85,Mumbai,MH02,Apr,2015
Hyundai,Creta 1.6 VTVT AT SX Plus,Comprehensive,Petrol,5,"44,967",First Owner,1591,Automatic,2018,13,121.3,151,17,50,10.65,Mumbai,MH04,May,2018
Hyundai,Grand i10 AT Asta,Comprehensive,Petrol,5,"51,000",First Owner,1197,Automatic,2014,18.9,82,114,14,75,4.55,Mumbai,MH02,Apr,2014
Honda,Amaze V CVT Petrol BSIV,Comprehensive,Petrol,5,"29,000",First Owner,1199,Automatic,2018,19,88.76,110,,50,7.25,Mumbai,MH02,Sept,2018
Hyundai,Creta 1.6 SX Automatic,Comprehensive,Petrol,5,"14,385",First Owner,1591,Automatic,2019,14.8,121.3,151,17,40,14.75,Mumbai,MH47,May,2019
Honda,City i VTEC CVT VX,Comprehensive,Petrol,5,"37,418",First Owner,1497,Automatic,2014,18,117.3,145,15,75,7.19,Mumbai,MH02,Jun,2014
Jeep,Compass 1.4 Sport,1,Petrol,5,"48,000",Second Owner,1368,Manual,2018,16,160,250,,50,12.85,Mumbai,MH47,Jan,2018
Toyota,Glanza V CVT,Comprehensive,Petrol,5,"35,388",First Owner,1197,Automatic,2020,19.56,81.80,113,R16,30,8.8,Mumbai,MH01,Jun,2020
Audi,A6 35 TFSI,Comprehensive,Petrol,5,"30,700",First Owner,1798,Automatic,2016,15.26,187.74,320,17,70,21.0,Mumbai,MH01,Mar,2016
Maruti,Wagon R LXI CNG Optional,Comprehensive,CNG,5,"62,087",First Owner,998,Manual,2017,26.6,58.16,77,,60,4.31,Mumbai,MH02,Jun,2017
Maruti,Swift Dzire VXi,Third Party insurance,Petrol,5,"75,322",First Owner,1298,Manual,2012,17.5,85.8,114,14,75,3.94,Mumbai,MH43,Mar,2012
Volkswagen,Polo Diesel Comfortline 1.2L,Third Party insurance,Diesel,5,"1,07,516",Second Owner,1199,Manual,2011,22.07,73.9,180,15,75,3.2,Mumbai,MH03,Sept,2012
Hyundai,Creta 1.6 VTVT AT SX Plus,Comprehensive,Petrol,5,"60,000",First Owner,1591,Automatic,2019,13,121.3,151,17,40,12.25,Mumbai,MH05,Jun,2019
Honda,Amaze S i-Vtech,Third Party,Petrol,5,"68,809",First Owner,1198,Manual,2014,18,86.7,109,,75,3.89,Mumbai,MH01,Jun,2014
Maruti,S-Presso VXI CNG 2019-2020,Comprehensive,CNG,4,"21,425",First Owner,998,Manual,2020,31.2,58.33,78,,30,4.99,Mumbai,MH03,Jun,2020
Toyota,Yaris J CVT,Third Party,Petrol,5,"16,662",First Owner,1496,Automatic,2021,17.8,105.94,140,,20,11.19,Mumbai,MH01,Jun,2021
Toyota,Innova Crysta 2.4 GX 8 STR AT,Third Party,Diesel,8,"24,268",First Owner,2393,Automatic,2021,12,148,360,R16,20,25.5,Mumbai,MH03,Sept,2021
Toyota,Yaris VX CVT BSIV,Third Party,Petrol,5,"21,126",First Owner,1496,Automatic,2018,17.8,105.5,140,15,50,9.79,Mumbai,MH03,Jun,2018
Maruti,Ciaz ZXi Option,Comprehensive,Petrol,5,"38,442",First Owner,1373,Manual,2015,20.73,91.2,130,15,75,6.0,Mumbai,MH02,Apr,2015
Hyundai,Xcent 1.2 Kappa AT SX Option,Third Party insurance,Petrol,5,"58,306",First Owner,1197,Automatic,2014,16.9,82,114,15,75,4.85,Mumbai,MH02,Jul,2014
Maruti,Ertiga VXI,Comprehensive,Petrol,7,"46,000",Second Owner,1462,Manual,2013,20.51,101.65,136.8,,75,5.25,Mumbai,MH01,Aug,2013
Volkswagen,Polo Diesel Highline 1.2L,Third Party,Diesel,5,"1,13,075",First Owner,1199,Manual,2012,22.07,73.9,180,15,75,3.85,Mumbai,MH14,Feb,2013
Hyundai,Grand i10 Nios Asta,Not Available,Petrol,5,"24,882",First Owner,1197,Manual,2019,20.7,81.86,113.8,15,40,5.5,Mumbai,MH01,Jan,2020
Mahindra,Thar CRDe AC,Not Available,Diesel,6,"58,212",Second Owner,2498,Manual,2015,16.55,105,247,,75,5.0,Mumbai,HR05,Jun,2015
Kia,Seltos HTK Plus D,Comprehensive,Diesel,5,"16,661",First Owner,1493,Manual,2020,20.8,113.43,250,16,30,14.75,Mumbai,MH01,Aug,2020
Ford,Ecosport 1.5 Petrol Titanium BSIV,Third Party,Petrol,5,"63,982",First Owner,1497,Manual,2019,17,121.31,150,16,40,7.97,Mumbai,MH43,Jun,2019
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"69,472",First Owner,998,Manual,2018,26.6,58.16,77,,50,4.29,Mumbai,MH04,Jun,2018
Mahindra,XUV700 AX7 AT Luxury Pack,Comprehensive,Petrol,7,"11,668",First Owner,1999,Automatic,2022,,197.13,380,18,15,26.5,Mumbai,MH31,Jan,2022
Hyundai,i20 Magna 1.2,Third Party,Petrol,5,"80,438",First Owner,1197,Manual,2016,18.6,81.83,114.7,,70,4.95,Mumbai,MH04,Jun,2016
Hyundai,Grand i10 Asta,Third Party,Petrol,5,"31,200",First Owner,1197,Manual,2016,18.9,82,114,14,70,5.39,Mumbai,MH46,Jun,2016
Honda,City i VTEC CVT VX,Third Party,Petrol,5,"84,018",Second Owner,1497,Automatic,2016,18,117.3,145,15,70,7.64,Mumbai,MH02,Jun,2016
Maruti,Ignis 1.2 Delta BSIV,Comprehensive,Petrol,5,"10,025",First Owner,1197,Manual,2018,20.89,81.80,113,,50,4.95,Mumbai,MH02,Feb,2018
Jeep,Compass 2.0 Limited,1,Diesel,5,"35,000",First Owner,1956,Manual,2018,17.1,170,350,17,50,13.75,Mumbai,MH04,Apr,2018
Tata,Hexa XTA,Comprehensive,Diesel,7,"75,677",First Owner,2179,Automatic,2017,17.6,153.86,400,17,60,11.5,Mumbai,MH04,Jul,2017
Maruti,Baleno Delta,Comprehensive,Petrol,5,"18,000",First Owner,1197,Manual,2019,21.01,81.80,113,,40,6.3,Mumbai,MH02,Sept,2019
Mercedes-Benz,CLA Urban Sport 200,Comprehensive,Petrol,5,"9,966",Second Owner,1991,Automatic,2019,15.04,184,300,17,40,26.75,Mumbai,MH03,Feb,2019
Renault,Duster 85PS Diesel RxL,Not Available,Diesel,5,"54,668",First Owner,1461,Manual,2014,20.45,83.8,200,16,75,3.78,Mumbai,DL8C,Apr,2014
Ford,Endeavour 3.2 Titanium AT 4X4,Comprehensive,Diesel,7,"66,000",First Owner,3198,Automatic,2017,10.91,197,470,18,60,27.5,Mumbai,MH43,Aug,2017
Hyundai,i10 Sportz,Third Party,Petrol,5,"79,031",First Owner,1197,Manual,2012,20.36,78.9,111.8,13,75,2.3,Mumbai,MH01,Oct,2012
MG,Hector Sharp DCT,Comprehensive,Petrol,5,"9,700",First Owner,1451,Automatic,2019,13.96,141,250,R17,40,16.0,Mumbai,MH01,Jun,2019
Hyundai,Creta 1.6 VTVT AT SX Plus,Third Party insurance,Petrol,5,"40,000",First Owner,1591,Automatic,2017,13,121.3,151,17,60,9.95,Mumbai,MH03,Feb,2017
Volkswagen,Vento Diesel Highline,Comprehensive,Diesel,5,"92,349",First Owner,1598,Manual,2011,20.54,103.6,250,15,75,3.0,Mumbai,MH46,Aug,2011
Hyundai,i10 Magna 1.2,Not Available,Petrol,5,"71,146",Second Owner,1197,Manual,2008,20.36,78.9,111.7,13,75,1.98,Mumbai,MH06,Jan,2009
MG,Hector Sharp DCT,Comprehensive,Petrol,5,"9,700",First Owner,1451,Automatic,2019,13.96,141,250,R17,40,16.0,Mumbai,MH01,Jun,2019
Maruti,Wagon R CNG LXI,Third Party,CNG,5,"32,530",Second Owner,998,Manual,2021,32.52,58.33,78,,20,6.13,Mumbai,MH46,Jun,2021
Hyundai,i20 Asta 1.2,Third Party,Petrol,5,"29,256",First Owner,1197,Manual,2015,18.6,81.83,114.7,16,75,5.62,Mumbai,MH01,Jun,2015
Hyundai,Verna VTVT 1.6 SX,Third Party,Petrol,5,"42,000",First Owner,1591,Manual,2018,17,121.3,151,16,50,9.11,Mumbai,MH01,Jun,2018
Mercedes-Benz,S-Class S 500 L,Comprehensive,Petrol,5,"58,212",First Owner,4663,Automatic,2015,7.81,453.26,700,19,75,54.0,Mumbai,MH01,Jun,2015
Hyundai,Grand i10 Sportz,Third Party,Petrol,5,"63,494",First Owner,1197,Manual,2014,18.9,82,114,,75,3.47,Mumbai,MH02,Jun,2014
Hyundai,Creta 1.6 VTVT S,1,Petrol,5,"63,000",Second Owner,1591,Manual,2016,15.29,121.3,151,,70,7.45,Mumbai,MH01,Jul,2016
Hyundai,i20 Sportz 1.2,Comprehensive,Petrol,5,"81,078",Second Owner,1197,Manual,2016,18.6,81.83,114.7,,70,5.15,Mumbai,MH02,Jun,2016
Audi,S5 3.0 TFSIq Tiptronic,Comprehensive,Petrol,5,"11,000",First Owner,2995,Automatic,2018,12.28,348.66,500,18,50,61.5,Mumbai,MH07,Nov,2018
Hyundai,Xcent 1.2 VTVT SX,Third Party insurance,Petrol,5,"50,129",First Owner,1197,Manual,2017,20.14,81.86,113.75,14,60,5.41,Mumbai,MH46,May,2017
Hyundai,i20 Magna 1.2,Comprehensive,Petrol,5,"59,230",First Owner,1197,Manual,2014,18.6,81.83,114.7,,75,3.5,Mumbai,MH03,Dec,2014
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"78,327",First Owner,998,Manual,2015,26.6,58.16,77,,75,3.85,Mumbai,MH47,Nov,2015
Honda,City ZX CVT,Comprehensive,Petrol,5,"5,500",First Owner,1498,Automatic,2022,18.3,119.35,145,16,15,15.9,Mumbai,MH12,Mar,2022
Audi,A4 1.8 TFSI,Comprehensive,Petrol,5,"45,000",First Owner,1798,Automatic,2012,15.64,167.62,320,16,75,8.25,Mumbai,MH1K,May,2012
Renault,Lodgy 110PS RxZ 8 Seater,Third Party insurance,Diesel,8,"34,125",Second Owner,1461,Manual,2015,19.98,108.5,245,15,75,5.25,Mumbai,MH02,Nov,2015
Land,Rover Range Rover Evoque 2.2L Pure,Comprehensive,Diesel,5,"39,600",Second Owner,2179,Automatic,2013,12.7,187.7,420,18,75,22.5,Mumbai,MH01,Apr,2013
Mercedes-Benz,M-Class ML 350 4Matic,Comprehensive,Diesel,5,"76,000",Second Owner,2987,Automatic,2015,,165 [224] at 3,5,19,75,23.5,Mumbai,MH02,Jun,2015
Maruti,Ciaz ZDi Plus SHVS,Comprehensive,Diesel,5,"45,000",First Owner,1248,Manual,2015,28.09,88.5,200,16,75,6.9,Mumbai,MH02,Jul,2015
Honda,Amaze S i-Vtech,Comprehensive,Petrol,5,"40,876",First Owner,1198,Manual,2014,18,86.7,109,,75,4.75,Mumbai,MH01,Feb,2014
Toyota,Corolla Altis 1.8 VL AT,Comprehensive,Petrol,5,"65,000",Second Owner,1794,Automatic,2009,14.53,138.1,173,15,75,2.95,Mumbai,MH47,Oct,2009
Jeep,Compass 2.0 Limited Option,Comprehensive,Diesel,5,"50,899",First Owner,1956,Manual,2017,17.1,170,350,17,60,11.99,Mumbai,MH03,Oct,2017
Maruti,Celerio VXI CNG BSIV,Third Party,CNG,5,"52,397",First Owner,998,Manual,2018,31.79,58.33,78,,50,4.83,Mumbai,MH04,Jun,2018
Hyundai,Santro Sportz AMT BSIV,Comprehensive,Petrol,5,"21,648",First Owner,1086,Automatic,2019,20.3,68,99,,40,5.23,Mumbai,MH02,Jun,2019
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"86,849",First Owner,998,Manual,2017,26.6,58.16,77,,60,3.71,Mumbai,MH05,Jun,2017
Maruti,Swift ZXI,Third Party,Petrol,5,"45,555",First Owner,1197,Manual,2012,18.6,85.8,114,15,75,3.66,Mumbai,MH02,Jun,2012
Renault,Duster 85PS Diesel RxE,Third Party,Diesel,5,"26,218",First Owner,1461,Manual,2015,20.45,83.8,200,16,75,6.1,Mumbai,MH02,Jun,2015
BMW,X1 sDrive 20D xLine,Comprehensive,Diesel,5,"57,000",Second Owner,1995,Automatic,2017,17.05,184,380,17,60,23.5,Mumbai,MH05,Nov,2017
Hyundai,Santro Sportz AMT BSIV,Third Party,Petrol,5,"20,044",First Owner,1086,Automatic,2018,20.3,68,99,,50,5.1,Mumbai,MH05,Jun,2018
Hyundai,i10 Magna,Comprehensive,Petrol,5,"23,962",First Owner,1197,Manual,2012,20.36,78.9,111.7,13,75,2.85,Mumbai,MH03,Aug,2012
Renault,Triber RXT EASY-R AMT,Third Party,Petrol,7,"10,200",First Owner,999,Automatic,2021,18.2,71.01,96,,20,7.45,Mumbai,MH04,Feb,2021
Skoda,Kodiaq 2.0 TDI Laurin Klement,Comprehensive,Diesel,7,"47,000",First Owner,1968,Automatic,2019,16.25,148,340,18,40,27.75,Mumbai,MH02,Aug,2019
Hyundai,Grand i10 Sportz,Not Available,Petrol,5,"43,455",First Owner,1197,Manual,2015,18.9,82,114,,75,3.5,Mumbai,MH47,Aug,2015
Tata,Nexon 1.2 Revotron XZA Plus,Zero Dep,Petrol,5,"15,940",First Owner,1198,Automatic,2020,17,108.5,170,16,30,9.51,Mumbai,MH15,Nov,2020
BMW,5 Series 525i Sedan,Third Party insurance,Petrol,5,"22,600",First Owner,2497,Automatic,2008,10.8,,,17,75,6.5,Mumbai,MH01,Jul,2008
Toyota,Land Cruiser VX Premium,Comprehensive,Diesel,7,"90,000",First Owner,4461,Automatic,2015,11,261.49,650,18,75,91.0,Mumbai,CH01,Jul,2020
Tata,Tiago 1.05 Revotorq XZ,Third Party,Diesel,5,"31,000",First Owner,1047,Manual,2018,27.28,69,140,14,50,4.95,Mumbai,MH05,Mar,2018
Hyundai,i10 Sportz,Third Party insurance,Petrol,5,"17,000",First Owner,1197,Manual,2016,20.36,78.9,111.8,13,70,3.46,Mumbai,MH02,Aug,2016
Toyota,Corolla Altis G,Third Party insurance,Petrol,5,"49,000",First Owner,1798,Manual,2011,14.53,138.1,173,15,75,3.65,Mumbai,MH01,Jul,2011
Hyundai,Venue S BSIV,Comprehensive,Petrol,5,"26,152",First Owner,1197,Manual,2019,17.52,81.86,115,,40,7.99,Mumbai,MH05,Jun,2019
Maruti,Celerio Green VXI,Comprehensive,CNG,5,"94,694",First Owner,998,Manual,2016,31.79,58.2,78,,70,4.27,Mumbai,MH04,Jun,2016
Honda,City i VTEC VX,Comprehensive,Petrol,5,"37,972",First Owner,1497,Manual,2016,17.8,117.3,145,15,70,7.26,Mumbai,MH02,Jun,2016
Maruti,Ignis 1.2 Delta BSIV,Comprehensive,Petrol,5,"84,487",Second Owner,1197,Manual,2018,20.89,81.80,113,,50,4.37,Mumbai,MH06,Jun,2018
BMW,X1 xDrive 20d xLine,Comprehensive,Diesel,5,"43,500",First Owner,1995,Automatic,2018,20.68,190,400,18,50,23.0,Mumbai,MH01,Sept,2018
Volkswagen,Ameo 1.2 MPI Highline 16 Alloy,Third Party,Petrol,5,"22,537",First Owner,1198,Manual,2017,17,74,110,16,60,5.01,Mumbai,MH48,Jun,2017
Hyundai,Grand i10 1.2 Kappa Magna BSIV,Third Party,Petrol,5,"37,248",First Owner,1197,Manual,2019,18.9,81.86,113.75,,40,5.38,Mumbai,MH12,Jun,2019
Volkswagen,Vento 1.0 TSI Highline,Comprehensive,Petrol,5,"8,548",First Owner,999,Manual,2021,17.69,108.62,175,15,20,10.51,Mumbai,MH46,Jun,2021
Toyota,Corolla Altis 1.8 G CVT,Comprehensive,Petrol,5,"70,000",First Owner,1798,Automatic,2017,14.28,138.03,173,16,60,10.0,Mumbai,MH02,Mar,2017
Maruti,Baleno 1.2 Zeta,Comprehensive,Petrol,5,"60,988",First Owner,1197,Manual,2017,21.4,83.1,115,16,60,5.62,Mumbai,MH05,Jun,2017
Hyundai,Creta SX Opt Diesel,Comprehensive,Diesel,5,"45,718",First Owner,1493,Manual,2020,,113.45,250,17,30,17.0,Mumbai,MH01,Oct,2020
Honda,City 1.5 V MT,Third Party insurance,Petrol,5,"68,000",First Owner,1497,Manual,2010,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,2.71,Mumbai,MH43,Dec,2010
BMW,2 Series 220d M Sport 2022-2022,Comprehensive,Diesel,5,"10,000",First Owner,1995,Automatic,2021,18.64,187.74,400,18,20,41.5,Mumbai,MH02,May,2021
Mercedes-Benz,S-Class Maybach S500,Third Party insurance,Petrol,4,"43,000",First Owner,4663,Automatic,2016,7.81,459,700,19,70,95.0,Mumbai,MH19,Feb,2016
Nissan,Terrano XV 110 PS,Third Party,Diesel,5,"83,521",First Owner,1461,Manual,2016,19.01,108.5,248,16,70,5.95,Mumbai,MH03,Feb,2016
Jeep,Compass 2.0 Limited Option,Third Party insurance,Diesel,5,"60,000",First Owner,1956,Manual,2019,17.1,170,350,17,40,13.5,Mumbai,,Mar,2019
Mahindra,Thar LX 4-Str Hard Top AT,Comprehensive,Petrol,4,"11,253",First Owner,1997,Automatic,2021,,150,320,18,20,15.9,Mumbai,MH01,Nov,2021
Tata,Nexon 1.2 Revotron XZA Plus,Comprehensive,Petrol,5,"23,330",First Owner,1198,Automatic,2018,17,108.5,170,16,50,8.45,Mumbai,MH43,Dec,2018
Honda,BR-V i-VTEC V CVT,Comprehensive,Petrol,7,"26,456",First Owner,1497,Automatic,2018,15.4,117.3,145,16,50,8.0,Mumbai,MH02,Nov,2018
Tata,Zest Revotron 1.2 XT,Not Available,Petrol,5,"29,008",First Owner,1193,Manual,2014,17.57,88.7,140,15,75,3.3,Mumbai,MH02,Oct,2014
Nissan,Sunny XL,Comprehensive,Petrol,5,"31,000",First Owner,1498,Manual,2012,16.95,97.7,134,14,75,3.25,Mumbai,MH02,Feb,2012
Maruti,Baleno 1.2 CVT Zeta,Third Party,Petrol,5,"43,319",First Owner,1197,Automatic,2019,21.4,83.1,115,16,40,7.92,Mumbai,MH02,Jun,2019
Toyota,Corolla Altis 1.8 G,Third Party,Petrol,5,"53,630",First Owner,1798,Manual,2018,14.28,138.03,173,16,50,9.92,Mumbai,MH01,Jun,2018
Hyundai,Grand i10 Asta Option,Third Party,Petrol,5,"19,622",Second Owner,1197,Manual,2016,18.9,82,114,14,70,4.22,Mumbai,MH04,Jun,2016
Mercedes-Benz,E-Class E250 CDI Avantgarde,Comprehensive,Diesel,5,"70,000",First Owner,2143,Automatic,2015,14.21,203,500,17,75,17.5,Mumbai,MH02,May,2015
Maruti,Celerio VXI CNG BSIV,Comprehensive,CNG,5,"38,355",Second Owner,998,Manual,2019,31.79,58.33,78,,40,5.01,Mumbai,MH03,Jun,2019
Hyundai,Verna 1.6 VTVT AT SX,Third Party,Petrol,5,"41,053",First Owner,1591,Automatic,2016,17.01,121.3,154.9,16,70,7.54,Mumbai,MH01,Jun,2016
Toyota,Corolla Altis G AT,Third Party insurance,Petrol,5,"65,587",Second Owner,1798,Automatic,2015,14.28,138.03,173,15,75,7.8,Mumbai,MH43,Dec,2015
Hyundai,Verna VTVT 1.6 SX,Third Party,Petrol,5,"47,047",First Owner,1591,Manual,2018,17,121.3,151,16,50,8.13,Mumbai,MH03,Jun,2018
Skoda,Octavia Elegance 1.8 TSI AT,,Petrol,5,"43,000",First Owner,1798,Automatic,2015,14.7,177.5,250,16,75,9.45,Mumbai,MH02,Apr,2015
Tata,Nexon 1.5 Revotorq XZA Plus,Comprehensive,Diesel,5,"64,307",First Owner,1497,Automatic,2020,21.5,108.5,260,16,30,11.83,Mumbai,MH15,Jun,2020
Toyota,Corolla Altis G MT,Third Party,Petrol,5,"79,913",First Owner,1798,Manual,2016,14.28,138.03,173,15,70,7.55,Mumbai,MH43,Jun,2016
Tata,Zest Revotron 1.2 XT,Not Available,Petrol,5,"29,008",First Owner,1193,Manual,2014,17.57,88.7,140,15,75,3.3,Mumbai,MH02,Oct,2014
Ford,Figo Petrol ZXI,Third Party,Petrol,5,"58,657",First Owner,1196,Manual,2011,15.6,70,102,14,75,1.5,Mumbai,GA04,Aug,2011
Volkswagen,Polo GT TSI,Comprehensive,Petrol,5,"54,000",First Owner,1197,Automatic,2015,17.21,103.6,175,15,75,6.45,Mumbai,MH02,May,2015
Honda,CR-V 2.4L 4WD AT,Third Party,Petrol,5,"61,000",Second Owner,2354,Automatic,2010,11.1,158.8,218,17,75,4.65,Mumbai,MH04,Mar,2011
Maruti,Ertiga VXI ABS,Zero Dep,Petrol,7,"41,601",First Owner,1373,Manual,2015,16.02,93.7,130,,75,8.0,Mumbai,MH47,Nov,2015
Tata,Nexon 1.5 Revotorq XZ Plus,Comprehensive,Diesel,5,"88,353",First Owner,1497,Manual,2017,21.5,108.5,260,16,60,6.5,Mumbai,MH03,Nov,2017
Maruti,Swift Vdi BSIII,Not Available,Diesel,5,"1,03,064",First Owner,1248,Manual,2009,17.8,75,190 ,14,75,2.0,Mumbai,MH03,Jul,2009
Mercedes-Benz,C-Class Prime C 220d,Zero Dep,Diesel,5,"18,960",Second Owner,1950,Automatic,2019,12.6,194,400,17,40,40.0,Mumbai,MH43,Feb,2020
Maruti,Wagon R LXI CNG,Third Party,CNG,5,"69,429",First Owner,998,Manual,2018,26.6,58.16,77,,50,4.51,Mumbai,MH03,Jun,2018
Maruti,Wagon R LXI CNG,Comprehensive,CNG,5,"81,865",First Owner,998,Manual,2018,26.6,58.16,77,,50,4.32,Mumbai,MH04,Jun,2018
Tata,Harrier XZ BSIV,Third Party,Diesel,5,"55,447",Second Owner,1956,Manual,2019,17,138.1,350,17,40,13.54,Mumbai,MH04,Jun,2019
Ford,Ecosport 1.5 Ti VCT AT Titanium BSIV,Comprehensive,Petrol,5,"68,246",First Owner,1499,Automatic,2016,15.63,110.4,140,16,70,6.47,Mumbai,MH04,Jun,2016
Tata,Nexon 1.5 Revotorq XZA Plus,Third Party,Diesel,5,"37,079",First Owner,1497,Automatic,2019,21.5,108.5,260,16,40,10.57,Mumbai,MH47,Jun,2019
Honda,Civic ZX,Third Party,Petrol,5,"24,332",First Owner,1799,Automatic,2019,16.5,139.46,174,17,40,18.48,Mumbai,MH01,Jun,2019
Ford,Endeavour 3.2 Titanium AT 4X4,1,Diesel,7,"47,000",First Owner,3198,Automatic,2018,10.91,197,470,18,50,31.5,Mumbai,MH03,Sept,2018
Hyundai,Grand i10 AT Asta,Comprehensive,Petrol,5,"87,741",Second Owner,1197,Automatic,2015,18.9,82,114,14,75,4.06,Mumbai,MH03,Jun,2015
Maruti,Swift Dzire 1.2 ZXi BSIV,Third Party,Petrol,5,"41,811",Second Owner,1197,Manual,2012,17.5,85.8,114,14,75,3.79,Mumbai,MH02,Jun,2012
Maruti,Ciaz 1.4 AT Alpha,Third Party,Petrol,5,"46,681",First Owner,1373,Automatic,2018,19.12,91.1,130,16,50,7.83,Mumbai,MH47,Jun,2018
Hyundai,i20 Asta 1.2,Comprehensive,Petrol,5,"78,140",First Owner,1197,Manual,2015,18.6,81.83,114.7,16,75,5.56,Mumbai,MH05,Jun,2015
Honda,City i-VTEC CVT ZX,Comprehensive,Petrol,5,"88,218",First Owner,1497,Automatic,2017,18,117.6,145,16,60,8.31,Mumbai,MH47,Jun,2017
Maruti,Swift Dzire Zdi BSIV,Comprehensive,Diesel,5,"87,045",First Owner,1248,Manual,2010,19.3,73.9,190,14,75,2.5,Mumbai,MH03,Jul,2010
Audi,A4 New 2.0 TDI Multitronic,Not Available,Diesel,5,"21,063",First Owner,1968,Automatic,2011,15.2,140.8,320,16,75,10.0,Mumbai,MH02,Feb,2012
Hyundai,Creta 1.6 SX Option,Not Available,Petrol,5,"21,199",First Owner,1591,Manual,2018,15.8,121.3,151,17,50,12.95,Mumbai,MH12,Sept,2018
Maruti,Alto 800 CNG LXI,Comprehensive,CNG,5,"55,138",Second Owner,796,Manual,2015,33.44,40.3,60,,75,2.69,Mumbai,MH43,Oct,2015
BMW,X5 xDrive 30d Sport,Comprehensive,Diesel,5,"15,642",First Owner,2993,Automatic,2020,13.38,261.50,620,R19,30,86.95,Mumbai,MH47,Dec,2020
Hyundai,Grand i10 CRDi Asta,Zero Dep,Diesel,5,"1,11,596",First Owner,1120,Manual,2014,24,70,160,14,75,4.0,Mumbai,MH03,May,2015
Honda,City 1.5 S MT,Not Available,Petrol,5,"37,952",First Owner,1497,Manual,2010,17,"118PS at 6,600 ",146Nm at 4800 r,15,75,3.0,Mumbai,MH01,Jun,2010
Tata,Indigo eLX BS IV,Not Available,Diesel,5,"33,305",First Owner,1396,Manual,2010,23.03,69,140,14,75,2.0,Mumbai,MH12,Oct,2010
Maruti,Ciaz AT ZXi,Third Party,Petrol,5,"53,092",Second Owner,1373,Automatic,2017,19.12,91.1,130,15,60,6.41,Mumbai,MH43,Jun,2017
Hyundai,i20 Active 1.2 S,Comprehensive,Petrol,5,"64,044",First Owner,1197,Manual,2016,17.19,81.86,114.73,16,70,5.54,Mumbai,MH03,Jul,2016
Ford,Ecosport 1.5 Petrol Titanium Plus AT BSIV,Third Party,Petrol,5,"10,219",First Owner,1497,Automatic,2017,14.8,121.36,150,16,60,8.57,Mumbai,MH02,Jun,2017
Honda,City i VTEC VX,Third Party,Petrol,5,"65,742",Second Owner,1497,Manual,2015,17.4,117.3,145,15,75,6.03,Mumbai,MH48,Jun,2015
Maruti,Baleno 1.2 Zeta,Third Party,Petrol,5,"40,359",First Owner,1197,Manual,2015,21.4,83.1,115,16,75,5.3,Mumbai,MH43,Jun,2015
Hyundai,i20 Asta 1.2,Comprehensive,Petrol,5,"49,246",Second Owner,1197,Manual,2015,18.6,81.83,114.7,16,75,5.3,Mumbai,MH47,Jun,2015
Honda,City Anniversary i-VTEC CVT ZX,Third Party,Petrol,5,"34,581",Second Owner,1497,Automatic,2018,18,117.3,145,15,50,9.63,Mumbai,MH47,Jun,2018
